1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.638920	0.000000	18.420699	0.023670	1356.8
1	-0.644538	0.000000	18.420699	0.022274	4.5
2	-0.605600	0.000000	18.420699	0.018284	4.4
3	-0.654645	0.000000	18.420699	0.021561	5.8
4	-0.629275	0.000000	18.420699	0.020891	4.2
5	-0.662673	0.000000	18.420699	0.022965	4.0
6	-0.655987	0.000000	18.420699	0.018212	3.2
7	-0.633156	0.000000	18.420699	0.020293	5.0
8	-0.644098	0.000000	18.420699	0.017279	3.3
9	-0.735977	0.000000	18.420699	0.014294	5.4
10	-0.682122	0.000000	18.420699	0.014671	4.1
11	-0.644916	0.000000	18.420699	0.014827	6.4
12	-0.668850	0.000000	18.420699	0.011405	6.2
13	-0.636837	0.000000	18.420699	0.012198	7.6
14	-0.670424	0.000000	18.420699	0.009825	5.6
15	-0.725941	0.000000	18.420699	0.018408	3.8
16	-0.729580	0.000000	18.420699	0.012116	6.7
17	-0.680526	0.000000	18.420699	0.011730	3.8
18	-0.704674	0.000000	18.420699	0.014705	5.0
19	-0.695984	0.000000	18.420699	0.008620	5.2
20	-0.684934	0.000000	18.420699	0.009178	4.9
21	-0.728239	0.000000	18.420699	0.009791	6.7
22	-0.679673	0.000000	18.420699	0.009445	3.9
23	-0.694397	0.000000	18.420699	0.011448	4.7
24	-0.650322	0.000000	18.420699	0.010579	6.9
25	-0.680251	0.000000	18.420699	0.007694	4.2
26	-0.715913	0.000000	18.420699	0.012066	6.5
27	-0.738859	0.000000	18.420699	0.014167	5.7
28	-0.742458	1.000000	17.583394	0.005964	3.8
29	-0.707249	0.905745	17.659051	0.011037	6.2
30	-0.699734	0.809670	17.736842	0.008057	5.2
31	-0.716372	0.713596	17.815321	0.008653	3.3
32	-0.715488	0.617521	17.894497	0.009760	5.7
33	-0.705946	0.521446	17.974381	0.011139	4.1
34	-0.722023	0.425371	18.054981	0.010876	4.6
35	-0.708800	0.329297	18.136307	0.013511	7.5
36	-0.728216	0.233222	18.218369	0.009143	4.4
37	-0.707670	0.137310	18.301036	0.010885	6.6
38	-0.672521	0.041235	18.384599	0.007116	4.3
39	-0.734628	0.000000	18.420699	0.007955	5.6
40	-0.704274	0.000000	18.420699	0.009108	4.8
41	-0.687598	0.000000	18.420699	0.009593	3.5
42	-0.666277	0.000000	18.420699	0.006620	5.2
43	-0.688098	0.000000	18.420699	0.007488	5.4
44	-0.743024	0.000000	18.420699	0.006569	5.5
45	-0.717442	0.000000	18.420699	0.009314	5.0
46	-0.719488	0.000000	18.420699	0.007793	4.4
47	-0.723657	0.000000	18.420699	0.010361	4.5
48	-0.719409	0.000000	18.420699	0.011166	4.6
