1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.428994	627.201626	0.007309	603.9
1	-1.262153	623.504937	0.028259	9.8
2	-0.427876	619.865785	0.003776	10.2
3	-1.161241	616.282728	0.012799	9.7
4	-0.290266	612.754375	0.002492	8.7
5	-0.965557	609.279381	0.011547	8.8
6	-1.312266	605.856447	0.027864	9.1
7	-0.717892	602.484317	0.018482	9.3
8	-1.332678	599.161779	0.018393	9.4
9	-0.000000	595.887656	0.000000	8.5
10	-1.248770	592.660813	0.018901	9.0
11	-1.046939	589.480151	0.013634	8.8
12	-1.239686	586.344606	0.009055	9.4
13	-0.699196	583.253145	0.014822	10.0
14	-0.695888	580.204771	0.007557	9.5
15	-0.242138	577.198517	0.003030	8.3
16	-1.306009	574.233444	0.024712	9.7
17	-1.319689	571.308645	0.007782	8.2
18	-0.948603	568.423237	0.008138	8.8
19	-1.507604	565.576365	0.018835	9.5
20	-0.000000	562.767201	0.000000	8.1
21	-0.643315	559.994938	0.010287	8.8
22	-1.173003	557.258797	0.023160	12.0
23	-1.220529	554.558018	0.012959	8.0
24	-0.691693	551.891865	0.011429	9.1
25	-0.953494	549.259621	0.032879	8.9
26	-0.006420	546.660592	0.000238	9.0
27	-0.903931	544.094102	0.023167	12.3
28	-1.249546	541.559494	0.009561	11.7
29	-0.729871	539.056129	0.006549	9.5
30	-1.366655	536.583387	0.028347	8.8
31	-1.204487	534.140663	0.018632	16.5
32	-1.494333	531.727370	0.023323	9.5
33	-1.434362	529.342935	0.036487	8.1
34	-0.996249	526.986802	0.009396	8.3
35	-1.040060	524.658430	0.015803	9.3
36	-0.619402	522.357290	0.016736	9.0
37	-0.778594	520.082868	0.015699	8.3
38	-0.571979	517.834665	0.008889	9.3
39	-0.000028	515.612193	0.000014	11.0
40	-1.128803	513.414976	0.008705	9.2
41	-0.854029	511.242551	0.006921	10.2
42	-1.311224	509.094468	0.026209	8.2
43	-0.661588	506.970285	0.018588	10.2
44	-1.407475	504.869574	0.010023	8.7
45	-0.780466	502.791916	0.018343	10.0
46	-0.000072	500.736903	0.000026	9.7
47	-1.300212	498.704137	0.010569	8.9
48	-0.453725	496.693228	0.005513	9.2
49	-0.434873	494.703798	0.008461	9.4
50	-1.018809	492.735476	0.009791	8.8
51	-0.108383	490.787900	0.003920	9.3
52	-1.257085	488.860718	0.035841	9.6
53	-1.059361	486.953585	0.020924	9.6
54	-1.637253	485.066164	0.014143	8.4
55	-1.350964	483.198126	0.018688	9.4
56	-1.279977	481.349149	0.020470	10.1
57	-0.764112	479.518920	0.033540	9.1
58	-1.290146	477.707132	0.011700	9.8
59	-0.394611	475.913485	0.008149	9.1
60	-1.018420	474.137684	0.007536	19.4
61	-1.472471	472.379445	0.032897	8.7
62	-0.610109	470.638485	0.007884	8.9
63	-0.818759	468.914531	0.022486	9.3
64	-1.500360	467.207315	0.012608	9.4
65	-1.331499	465.516573	0.026699	8.9
66	-0.000000	463.842050	0.000000	8.9
67	-0.445416	462.183494	0.004936	9.2
68	-0.955014	460.540658	0.029012	8.5
69	-0.000000	458.913303	0.000000	12.1
70	-1.398913	457.301192	0.012699	9.7
71	-0.721627	455.704096	0.027015	8.9
72	-0.217321	454.121787	0.002889	11.6
73	-0.489030	452.554045	0.004420	8.4
74	-0.000000	451.000653	0.000000	8.4
75	-1.374487	449.461399	0.021439	9.2
76	-0.111051	447.936075	0.002892	9.2
77	-1.017657	446.424477	0.016450	8.3
78	-0.667309	444.926406	0.006460	9.4
79	-1.455504	443.441666	0.010368	8.5
80	-1.326612	441.970065	0.017672	9.6
81	-0.000000	440.511415	0.000000	9.7
82	-1.357612	439.065533	0.021205	8.7
83	-1.038899	437.632238	0.015003	9.1
84	-1.294057	436.211351	0.019552	10.6
85	-1.365304	434.802701	0.013414	10.7
86	-0.071041	433.406117	0.003578	9.4
87	-1.009370	432.021430	0.027958	8.8
88	-1.341142	430.648479	0.025261	8.1
89	-0.326324	429.287101	0.006070	13.7
90	-1.271300	427.937140	0.021802	10.0
91	-1.093322	426.598440	0.009059	10.5
92	-0.627244	425.270849	0.006768	9.4
93	-1.465462	423.954220	0.010399	10.4
94	-0.086451	422.648404	0.006249	9.7
95	-1.293934	421.353259	0.010676	8.5
96	-1.114594	420.068643	0.022013	12.6
97	-1.309524	418.794419	0.011630	9.3
98	-1.302929	417.530451	0.012340	8.4
99	-0.238751	416.276604	0.007517	9.4
100	-1.310024	415.032748	0.018069	9.0
101	-0.051150	413.798754	0.002625	11.1
102	-1.479003	412.574495	0.020934	9.3
103	-0.781332	411.359849	0.007653	9.7
104	-0.523526	410.154691	0.005889	8.0
105	-1.652299	408.958904	0.017218	8.8
106	-1.027170	407.772368	0.017298	9.0
107	-0.852574	406.594968	0.020003	10.4
108	-0.500693	405.426590	0.009047	9.5
109	-0.638575	404.267122	0.006882	8.2
110	-0.073029	403.116456	0.000889	8.8
111	-0.055394	401.974481	0.002628	8.5
112	-0.000000	400.841093	0.000000	10.9
113	-0.020891	399.716187	0.000720	9.8
114	-1.291455	398.599660	0.012952	8.1
115	-1.623922	397.491411	0.016298	9.6
116	-1.233620	396.391342	0.015015	8.5
117	-0.719958	395.299353	0.012719	12.4
118	-1.399765	394.215350	0.012775	8.6
119	-1.379541	393.139238	0.031761	9.0
120	-1.227012	392.070924	0.011896	41.2
121	-0.795895	391.010316	0.010035	27.1
122	-0.971904	389.957325	0.021551	16.0
123	-0.325651	388.911862	0.005672	16.8
124	-1.196596	387.873839	0.007103	8.6
125	-1.297419	386.843173	0.016663	8.4
126	-0.970051	385.819777	0.010828	10.5
127	-1.471709	384.803569	0.024860	8.3
128	-1.493865	383.794468	0.017741	9.2
129	-1.294256	382.792393	0.009199	9.5
130	-0.069693	381.797264	0.002177	8.3
131	-0.753550	380.809005	0.007716	9.6
132	-0.260098	379.827537	0.002869	9.6
133	-0.585771	378.852786	0.005043	10.3
134	-1.424416	377.884678	0.031050	10.6
135	-0.527088	376.923138	0.007226	9.9
136	-0.176112	375.968095	0.004651	11.4
137	-0.000000	375.019479	0.000000	10.5
138	-0.000339	374.077218	0.000026	9.9
139	-1.574463	373.141244	0.019664	11.2
140	-0.708558	372.211489	0.008033	10.1
141	-0.336736	371.287887	0.004720	12.9
142	-0.865144	370.370370	0.007059	9.2
143	-1.403390	369.458876	0.025429	9.2
144	-0.370232	368.553338	0.007082	12.0
145	-0.704162	367.653696	0.013795	8.8
146	-0.017769	366.759885	0.000765	9.8
147	-0.137383	365.871846	0.002354	10.4
148	-0.663680	364.989518	0.008219	9.6
149	-0.928195	364.112841	0.005868	8.8
150	-1.032065	363.241757	0.016248	8.7
151	-1.503526	362.376208	0.026420	9.7
152	-0.878671	361.516137	0.012063	9.4
153	-1.542017	360.661488	0.019441	9.2
154	-1.349939	359.812206	0.013499	10.6
155	-1.442196	358.968236	0.012804	9.8
156	-0.678677	358.129524	0.021903	11.7
157	-1.479609	357.296018	0.016714	8.5
158	-1.313018	356.467665	0.021178	8.9
159	-1.545898	355.644414	0.026336	11.9
160	-1.607904	354.826213	0.008026	12.0
161	-1.325041	354.013012	0.035668	11.7
162	-0.455013	353.204763	0.005026	8.7
163	-0.101372	352.401415	0.000669	21.0
164	-1.351489	351.602922	0.018469	8.7
165	-1.502366	350.809235	0.025609	9.7
166	-1.265026	350.020308	0.013191	9.6
167	-1.451750	349.236095	0.020783	9.3
168	-0.323842	348.456550	0.006605	8.9
169	-1.127451	347.681627	0.009317	8.6
170	-0.373332	346.911283	0.005624	10.3
171	-0.151167	346.145474	0.001863	10.3
172	-1.210787	345.384157	0.008351	9.4
173	-1.383859	344.627288	0.013981	8.6
174	-1.397308	343.874826	0.026476	10.1
175	-1.269251	343.126729	0.020232	9.0
176	-1.202940	342.382957	0.020138	9.7
177	-1.208716	341.643469	0.016153	9.2
178	-1.455837	340.908224	0.019999	9.6
179	-0.297260	340.177184	0.007668	11.9
180	-0.062952	339.450309	0.003155	9.1
181	-0.627620	338.727561	0.010388	13.5
182	-0.869660	338.008902	0.015222	10.8
183	-0.520697	337.294295	0.004639	9.5
184	-1.439841	336.583703	0.024918	8.7
185	-1.443756	335.877089	0.009955	9.5
186	-1.573863	335.174416	0.015154	9.2
187	-1.298975	334.475651	0.015964	10.0
