1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.169177	627.201626	0.009215	622.0
1	-0.421660	623.504937	0.005005	9.4
2	-1.207297	619.865785	0.010203	9.3
3	-1.028499	616.282728	0.012545	8.9
4	-0.000000	612.754375	0.000000	9.4
5	-0.123745	609.279381	0.003369	8.6
6	-1.207040	605.856447	0.013579	8.7
7	-0.000000	602.484317	0.000000	8.7
8	-0.000180	599.161779	0.000088	9.4
9	-0.719390	595.887656	0.010852	8.2
10	-0.136873	592.660813	0.003375	9.0
11	-1.206772	589.480151	0.014270	9.1
12	-0.994550	586.344606	0.009561	15.7
13	-0.000000	583.253145	0.000000	8.5
14	-0.105857	580.204771	0.005389	11.6
15	-0.848328	577.198517	0.011630	9.3
16	-1.010204	574.233444	0.008061	8.6
17	-1.209867	571.308645	0.014017	9.1
18	-1.018318	568.423237	0.011296	8.3
19	-0.779963	565.576365	0.012472	12.2
20	-0.000000	562.767201	0.000000	9.2
21	-0.533822	559.994938	0.006191	13.2
22	-1.242991	557.258797	0.015644	9.6
23	-0.000000	554.558018	0.000000	9.2
24	-1.100093	551.891865	0.009791	11.8
25	-0.850790	549.259621	0.013006	8.6
26	-1.026748	546.660592	0.009971	8.4
27	-1.141901	544.094102	0.014743	9.9
28	-0.031352	541.559494	0.001972	9.3
29	-0.752972	539.056129	0.006475	9.3
30	-0.000000	536.583387	0.000000	19.4
31	-0.877615	534.140663	0.008768	8.4
32	-0.000000	531.727370	0.000000	8.9
33	-0.481316	529.342935	0.007478	9.6
34	-0.460370	526.986802	0.007993	9.8
35	-0.000000	524.658430	0.000000	12.1
36	-0.093419	522.357290	0.001493	8.3
37	-0.002283	520.082868	0.000118	8.7
38	-0.024505	517.834665	0.001421	8.5
39	-0.899009	515.612193	0.009762	11.6
40	-0.909868	513.414976	0.012721	8.6
41	-0.007584	511.242551	0.000495	12.5
42	-1.319731	509.094468	0.011827	9.0
43	-1.035541	506.970285	0.014550	9.1
44	-0.000000	504.869574	0.000000	8.7
45	-0.027026	502.791916	0.002089	9.3
46	-0.012123	500.736903	0.000881	8.7
47	-1.076039	498.704137	0.005982	8.6
48	-0.000000	496.693228	0.000000	8.5
49	-0.000000	494.703798	0.000000	8.3
50	-0.111469	492.735476	0.001883	8.8
51	-0.000000	490.787900	0.000000	7.3
52	-1.208298	488.860718	0.011792	9.8
53	-1.278453	486.953585	0.011109	10.0
54	-0.528799	485.066164	0.007652	7.8
55	-0.225406	483.198126	0.005283	8.0
56	-0.000000	481.349149	0.000000	8.2
57	-0.086076	479.518920	0.002287	9.7
58	-0.866580	477.707132	0.013193	9.7
59	-0.682288	475.913485	0.008417	8.6
60	-0.297946	474.137684	0.004574	8.0
61	-1.294013	472.379445	0.009574	9.2
62	-0.000000	470.638485	0.000000	10.0
63	-0.000000	468.914531	0.000000	8.2
64	-0.839749	467.207315	0.010034	9.8
65	-1.157430	465.516573	0.011063	9.4
66	-0.000000	463.842050	0.000000	9.9
67	-1.105389	462.183494	0.010683	9.9
68	-1.328910	460.540658	0.010585	12.3
69	-0.061413	458.913303	0.002323	8.7
70	-0.000004	457.301192	0.000005	8.9
71	-0.727617	455.704096	0.007856	11.4
72	-0.002104	454.121787	0.000252	8.9
73	-0.837566	452.554045	0.004767	9.1
74	-1.334201	451.000653	0.010102	8.7
75	-1.178252	449.461399	0.011575	9.7
76	-0.000000	447.936075	0.000000	11.4
77	-0.919912	446.424477	0.007778	9.0
78	-0.001898	444.926406	0.000716	8.9
79	-0.261187	443.441666	0.004572	10.4
80	-0.488356	441.970065	0.011200	7.5
81	-1.313266	440.511415	0.018334	8.8
82	-1.078811	439.065533	0.010676	8.0
83	-1.040099	437.632238	0.015908	8.6
84	-0.036133	436.211351	0.000644	10.9
85	-0.150194	434.802701	0.002830	10.1
86	-0.000000	433.406117	0.000000	9.1
87	-0.000000	432.021430	0.000000	9.7
88	-0.000000	430.648479	0.000000	7.7
89	-0.004228	429.287101	0.001170	10.8
90	-0.044955	427.937140	0.001061	10.8
91	-0.000000	426.598440	0.000000	9.1
92	-0.844106	425.270849	0.011160	7.8
93	-0.003659	423.954220	0.000422	8.4
94	-1.130604	422.648404	0.010773	9.7
95	-0.000000	421.353259	0.000000	9.0
96	-0.000000	420.068643	0.000000	8.4
97	-0.001541	418.794419	0.000008	9.9
98	-0.275561	417.530451	0.005458	9.7
99	-0.000000	416.276604	0.000000	9.5
100	-0.957175	415.032748	0.008605	8.9
101	-0.668506	413.798754	0.008643	8.2
102	-0.000000	412.574495	0.000000	9.6
103	-0.492257	411.359849	0.006232	9.0
104	-1.029760	410.154691	0.007330	9.1
105	-1.105354	408.958904	0.010881	15.1
106	-1.313380	407.772368	0.008192	8.9
107	-1.234080	406.594968	0.011857	15.2
108	-0.497143	405.426590	0.005602	17.3
109	-0.181008	404.267122	0.002097	10.7
110	-1.000421	403.116456	0.007756	16.3
111	-0.097501	401.974481	0.003798	13.9
112	-0.028711	400.841093	0.001409	15.7
113	-1.006226	399.716187	0.008195	23.7
114	-0.193933	398.599660	0.001685	14.6
115	-0.002848	397.491411	0.000494	21.3
116	-0.000000	396.391342	0.000000	14.7
117	-0.310712	395.299353	0.003745	14.5
118	-1.160747	394.215350	0.009598	14.9
119	-0.433960	393.139238	0.004713	14.9
120	-0.979582	392.070924	0.006880	13.9
121	-0.551220	391.010316	0.004353	16.8
122	-0.011995	389.957325	0.000203	27.5
123	-0.886722	388.911862	0.006375	16.6
124	-1.139583	387.873839	0.010024	12.9
125	-1.287981	386.843173	0.009101	22.0
126	-0.000000	385.819777	0.000000	34.1
127	-0.823668	384.803569	0.006698	17.7
128	-0.159584	383.794468	0.003057	18.5
129	-0.000000	382.792393	0.000000	13.8
130	-1.249726	381.797264	0.012242	18.7
131	-0.957141	380.809005	0.011976	15.3
132	-0.180702	379.827537	0.004594	23.4
133	-0.252174	378.852786	0.001745	15.4
134	-0.975414	377.884678	0.010216	13.1
135	-1.090940	376.923138	0.010627	9.5
136	-0.000000	375.968095	0.000000	8.9
137	-1.298940	375.019479	0.011266	13.4
138	-0.965135	374.077218	0.008825	9.7
139	-0.685415	373.141244	0.003507	8.5
140	-0.074614	372.211489	0.002653	8.5
141	-1.273654	371.287887	0.012088	10.3
142	-1.255614	370.370370	0.009229	9.7
143	-0.247080	369.458876	0.003043	9.9
144	-0.076727	368.553338	0.001995	10.2
145	-0.027449	367.653696	0.001362	9.1
146	-0.277737	366.759885	0.002157	16.4
147	-0.392238	365.871846	0.007766	10.1
148	-0.055346	364.989518	0.001098	10.2
