1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.592207	0.000000	27.675996	0.018207	1287.1
1	-0.552000	0.000000	27.675996	0.016807	4.7
2	-0.567123	0.000000	27.675996	0.016082	5.2
3	-0.576715	0.000000	27.675996	0.013439	5.2
4	-0.541705	0.000000	27.675996	0.007514	5.2
5	-0.579469	0.000000	27.675996	0.015240	9.3
6	-0.611395	0.000000	27.675996	0.014952	4.7
7	-0.541499	0.000000	27.675996	0.013551	5.3
8	-0.542407	0.000000	27.675996	0.009312	6.2
9	-0.630644	0.000000	27.675996	0.010335	5.7
10	-0.610347	0.000000	27.675996	0.010780	7.5
11	-0.569809	0.000000	27.675996	0.009984	7.2
12	-0.578540	0.000000	27.675996	0.009798	6.2
13	-0.563702	0.000000	27.675996	0.010810	5.2
14	-0.564782	0.000000	27.675996	0.009581	5.8
15	-0.586398	0.000000	27.675996	0.009549	3.5
16	-0.636844	0.000000	27.675996	0.010352	4.2
17	-0.574018	0.000000	27.675996	0.007918	4.4
18	-0.591602	0.000000	27.675996	0.007739	3.7
19	-0.594154	0.000000	27.675996	0.006018	3.8
20	-0.557845	1.000000	26.417996	0.008513	4.2
21	-0.615654	0.912187	26.523866	0.007303	5.2
22	-0.597759	1.912187	25.366235	0.004894	3.9
23	-0.595468	1.777206	25.516558	0.009609	4.2
24	-0.559953	1.642273	25.668620	0.006778	4.5
25	-0.568374	1.507292	25.822560	0.004853	3.3
26	-0.590992	2.225846	25.023670	0.007884	5.5
27	-0.621875	2.090885	25.169928	0.007924	3.6
28	-0.622962	1.955904	25.317927	0.006528	4.5
29	-0.588502	2.955904	24.261072	0.006072	3.7
30	-0.588282	2.820982	24.398487	0.006198	5.4
31	-0.588434	2.686066	24.537460	0.005729	2.8
32	-0.602992	2.556180	24.672758	0.005595	5.5
33	-0.587983	2.421261	24.814886	0.004233	4.7
34	-0.608358	2.290433	24.954277	0.009685	3.1
35	-0.596581	3.290433	23.926947	0.004806	3.3
36	-0.588219	3.155452	24.060651	0.006766	4.2
37	-0.587546	3.020474	24.195855	0.006106	4.7
38	-0.574866	2.885493	24.332590	0.008837	3.6
39	-0.604981	2.750718	24.470667	0.007687	5.1
40	-0.582953	3.750718	23.481982	0.003014	4.5
41	-0.540751	4.632936	22.673794	0.007081	3.8
42	-0.534883	5.534933	21.903048	0.006805	3.4
43	-0.570211	5.399952	22.015036	0.006035	8.0
44	-0.607772	5.264972	22.128175	0.005702	4.3
45	-0.610193	6.259300	21.321014	0.010431	5.3
46	-0.613012	7.259300	20.566536	0.007370	3.7
47	-0.602033	8.259291	19.863636	0.007012	3.6
48	-0.617426	9.259290	19.207189	0.005103	4.4
49	-0.552052	10.259290	18.592742	0.003597	6.1
50	-0.598846	10.124474	18.673277	0.008674	3.4
51	-0.580752	9.989977	18.754319	0.006688	3.4
52	-0.581748	10.989977	18.168063	0.004009	3.8
53	-0.602915	10.854996	18.245047	0.007254	3.8
54	-0.605313	10.720016	18.322686	0.009041	5.1
55	-0.616087	11.720016	17.762702	0.005133	3.8
56	-0.601861	11.585056	17.836272	0.005442	4.6
57	-0.549740	12.383659	17.409593	0.004438	4.3
58	-0.596352	12.248685	17.480267	0.003583	5.2
59	-0.587812	12.115339	17.550656	0.006429	4.1
60	-0.573087	12.034699	17.593498	0.006684	4.1
61	-0.604009	13.034699	17.076570	0.006076	4.9
62	-0.625619	12.899720	17.144564	0.005575	3.5
63	-0.581691	12.764791	17.213076	0.003269	4.8
64	-0.606137	13.451723	16.869865	0.008395	7.2
65	-0.597650	14.008018	16.601794	0.006503	4.3
66	-0.554163	13.873037	16.666054	0.007083	4.7
67	-0.582630	14.873037	16.201469	0.006651	4.7
68	-0.583406	14.741107	16.261273	0.004962	3.7
69	-0.597430	14.629206	16.312345	0.003780	5.0
70	-0.562122	15.627069	15.867934	0.006017	4.0
71	-0.538240	15.492094	15.926625	0.006548	3.6
72	-0.574087	15.357402	15.985628	0.005012	3.7
73	-0.564392	16.357400	15.557719	0.007358	5.4
74	-0.605837	16.302848	15.580470	0.003606	3.3
75	-0.625099	16.272215	15.593275	0.005619	4.6
