1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.027247	627.201626	0.006966	648.9
1	-0.212357	623.504937	0.004970	8.5
2	-1.345846	619.865785	0.016401	10.2
3	-0.996599	616.282728	0.007447	9.2
4	-0.000000	612.754375	0.000000	8.2
5	-0.156722	609.279381	0.004948	12.2
6	-1.030339	605.856447	0.011673	7.9
7	-0.000000	602.484317	0.000000	9.6
8	-0.000000	599.161779	0.000000	11.0
9	-0.739230	595.887656	0.015440	14.9
10	-0.007542	592.660813	0.000944	8.8
11	-1.171131	589.480151	0.013815	11.9
12	-1.042776	586.344606	0.010490	11.7
13	-0.000000	583.253145	0.000000	10.7
14	-0.000002	580.204771	0.000001	8.3
15	-0.525494	577.198517	0.008803	10.8
16	-1.123811	574.233444	0.011846	10.1
17	-1.180096	571.308645	0.012179	8.0
18	-0.702140	568.423237	0.006909	9.9
19	-0.766233	565.576365	0.012838	10.1
20	-0.000000	562.767201	0.000000	8.2
21	-0.303766	559.994938	0.004245	13.9
22	-1.157234	557.258797	0.013767	10.0
23	-0.000000	554.558018	0.000000	9.4
24	-0.969585	551.891865	0.011181	13.2
25	-0.928202	549.259621	0.016458	9.6
26	-1.032197	546.660592	0.008529	13.0
27	-1.181358	544.094102	0.013760	7.1
28	-0.000651	541.559494	0.000359	9.4
29	-0.522761	539.056129	0.005997	7.3
30	-0.001752	536.583387	0.000414	9.4
31	-0.774905	534.140663	0.009534	10.1
32	-0.000000	531.727370	0.000000	9.0
33	-0.307379	529.342935	0.005837	9.7
34	-0.265560	526.986802	0.008410	8.4
35	-0.000000	524.658430	0.000000	9.4
36	-0.000000	522.357290	0.000000	11.5
37	-0.000000	520.082868	0.000000	7.8
38	-0.010020	517.834665	0.000086	8.8
39	-0.946106	515.612193	0.012826	9.0
40	-0.791558	513.414976	0.009744	8.7
41	-0.000000	511.242551	0.000000	8.2
42	-1.195920	509.094468	0.012373	10.9
43	-1.073918	506.970285	0.012935	8.8
44	-0.000000	504.869574	0.000000	8.9
45	-0.000000	502.791916	0.000000	8.9
46	-0.000000	500.736903	0.000000	8.5
47	-0.778464	498.704137	0.006390	8.1
48	-0.000000	496.693228	0.000000	10.7
49	-0.000000	494.703798	0.000000	7.9
50	-0.004632	492.735476	0.000042	9.0
51	-0.000000	490.787900	0.000000	8.1
52	-1.103587	488.860718	0.010684	10.9
53	-1.279057	486.953585	0.009781	9.6
54	-0.322932	485.066164	0.002808	8.2
55	-0.097312	483.198126	0.004089	8.9
56	-0.000000	481.349149	0.000000	12.2
57	-0.143778	479.518920	0.003486	11.4
58	-0.877643	477.707132	0.009158	10.9
59	-0.864232	475.913485	0.008786	12.7
60	-0.109892	474.137684	0.003199	9.3
61	-1.195743	472.379445	0.008976	8.6
62	-0.000000	470.638485	0.000000	9.4
63	-0.000000	468.914531	0.000000	7.6
64	-0.759419	467.207315	0.008698	9.4
65	-1.114567	465.516573	0.008223	16.4
66	-0.000000	463.842050	0.000000	10.5
67	-1.178685	462.183494	0.016792	9.0
68	-1.248169	460.540658	0.012426	10.1
69	-0.015899	458.913303	0.000688	8.5
70	-0.000000	457.301192	0.000000	8.6
71	-0.650252	455.704096	0.009423	8.5
72	-0.000000	454.121787	0.000000	9.1
73	-0.656813	452.554045	0.006552	11.5
74	-1.169027	451.000653	0.011253	22.0
75	-1.279388	449.461399	0.012036	9.0
76	-0.000000	447.936075	0.000000	8.7
77	-0.613543	446.424477	0.007823	12.7
78	-0.000000	444.926406	0.000000	13.7
79	-0.437628	443.441666	0.006728	11.4
80	-0.254725	441.970065	0.007971	11.8
81	-1.189230	440.511415	0.010389	9.4
82	-1.128868	439.065533	0.009453	9.6
83	-1.055645	437.632238	0.019281	7.4
84	-0.004211	436.211351	0.000508	8.7
85	-0.031456	434.802701	0.002722	9.1
86	-0.000000	433.406117	0.000000	9.1
87	-0.000000	432.021430	0.000000	16.2
88	-0.000000	430.648479	0.000000	10.2
89	-0.000000	429.287101	0.000000	8.9
90	-0.001417	427.937140	0.000459	8.8
91	-0.000000	426.598440	0.000000	9.5
92	-0.872264	425.270849	0.010285	10.0
93	0.000000	423.954220	0.000000	8.8
94	-1.040241	422.648404	0.011665	10.6
95	-0.000000	421.353259	0.000000	9.5
96	-0.000000	420.068643	0.000000	10.1
97	-0.000000	418.794419	0.000000	13.1
98	-0.132549	417.530451	0.003702	8.4
99	-0.000000	416.276604	0.000000	9.4
100	-1.152627	415.032748	0.013195	8.4
101	-0.638680	413.798754	0.005069	9.5
102	-0.000000	412.574495	0.000000	9.2
103	-0.344396	411.359849	0.002764	13.7
104	-0.697786	410.154691	0.007476	9.3
105	-1.037567	408.958904	0.015332	8.5
106	-1.216676	407.772368	0.020171	9.0
107	-1.183848	406.594968	0.010051	9.2
108	-0.373896	405.426590	0.005144	8.8
109	-0.077864	404.267122	0.003686	9.4
110	-0.907096	403.116456	0.006659	11.6
111	-0.024478	401.974481	0.001409	7.6
112	-0.000000	400.841093	0.000000	9.8
113	-0.847247	399.716187	0.009199	8.6
114	-0.203805	398.599660	0.004402	16.1
115	-0.000000	397.491411	0.000000	9.5
116	-0.000000	396.391342	0.000000	12.6
117	-0.157709	395.299353	0.002018	9.6
118	-1.046426	394.215350	0.009668	10.5
119	-0.207070	393.139238	0.002496	13.0
120	-0.841407	392.070924	0.008037	8.7
121	-0.542362	391.010316	0.004121	8.8
122	-0.000000	389.957325	0.000000	9.3
123	-0.649128	388.911862	0.007480	9.3
124	-1.213637	387.873839	0.012268	9.2
125	-1.265549	386.843173	0.012027	9.4
126	-0.000000	385.819777	0.000000	9.1
127	-0.553508	384.803569	0.005183	13.9
128	-0.050302	383.794468	0.001341	14.6
129	-0.000000	382.792393	0.000000	10.4
130	-1.244146	381.797264	0.012462	12.6
131	-0.753332	380.809005	0.008343	9.2
132	-0.071093	379.827537	0.000834	8.8
133	-0.122005	378.852786	0.002167	7.8
134	-1.191122	377.884678	0.011046	9.3
135	-1.384283	376.923138	0.016339	8.7
136	-0.000000	375.968095	0.000000	10.2
137	-1.216769	375.019479	0.018777	7.4
138	-0.856439	374.077218	0.009417	8.3
139	-0.512966	373.141244	0.004049	8.9
140	-0.006449	372.211489	0.000204	14.0
141	-1.242214	371.287887	0.013073	9.6
142	-1.076017	370.370370	0.006721	9.5
143	-0.057599	369.458876	0.001298	9.3
144	-0.003048	368.553338	0.000954	9.0
145	-0.002629	367.653696	0.000628	9.0
146	-0.081471	366.759885	0.000526	10.2
147	-0.306950	365.871846	0.002541	13.4
148	-0.000094	364.989518	0.000080	9.7
149	-1.022797	364.112841	0.007509	8.3
150	-0.004289	363.241757	0.000027	8.8
151	-0.243529	362.376208	0.004197	10.2
152	-0.000000	361.516137	0.000000	11.7
153	-1.340176	360.661488	0.019821	8.3
154	-1.117755	359.812206	0.012257	10.9
155	-0.241528	358.968236	0.004332	9.3
156	-0.773093	358.129524	0.006197	9.2
157	-0.454919	357.296018	0.004881	9.6
158	-0.000000	356.467665	0.000000	11.5
159	-1.339461	355.644414	0.011410	13.4
160	-1.201235	354.826213	0.005885	10.1
161	-1.379449	354.013012	0.011013	10.5
162	-0.000000	353.204763	0.000000	9.2
163	-0.000000	352.401415	0.000000	9.5
164	-0.000000	351.602922	0.000000	10.0
165	-0.000000	350.809235	0.000000	10.2
166	-0.212238	350.020308	0.003277	8.4
167	-1.053849	349.236095	0.009491	8.2
168	-0.419370	348.456550	0.004132	9.6
169	-0.000000	347.681627	0.000000	9.1
170	-1.180761	346.911283	0.006829	9.3
171	-1.269360	346.145474	0.014698	9.3
172	-0.345114	345.384157	0.008703	9.1
173	-1.123170	344.627288	0.009351	9.3
174	-1.218008	343.874826	0.011463	15.0
175	-0.000000	343.126729	0.000000	8.8
176	-0.884500	342.382957	0.007228	9.4
177	-0.000000	341.643469	0.000000	10.6
178	-0.524767	340.908224	0.003868	8.7
179	-1.057614	340.177184	0.033109	8.8
180	-0.891464	339.450309	0.007861	8.6
181	-0.014029	338.727561	0.000200	9.0
182	-0.557747	338.008902	0.007162	9.3
183	-0.001413	337.294295	0.000728	8.6
184	-1.087478	336.583703	0.006766	8.0
185	-1.170298	335.877089	0.013730	9.6
186	-0.926213	335.174416	0.023770	9.2
187	-0.882423	334.475651	0.008751	8.2
188	-0.000000	333.780756	0.000000	9.2
189	-0.000000	333.089698	0.000000	11.2
190	-0.000000	332.402443	0.000000	9.9
191	-0.809955	331.718955	0.020272	8.4
192	-1.332194	331.039203	0.013531	8.8
193	-0.000000	330.363153	0.000000	8.7
194	-0.000630	329.690771	0.000287	9.0
195	-0.000000	329.022027	0.000000	8.9
196	-0.890415	328.356888	0.009731	9.8
197	-0.000000	327.695322	0.000000	9.4
198	-0.895255	327.037299	0.011839	8.5
199	-0.000000	326.382787	0.000000	9.1
200	-0.000005	325.731758	0.000005	8.5
201	0.000000	325.084179	0.000000	10.0
202	-0.159258	324.440023	0.002977	8.0
203	-1.095867	323.799258	0.009674	8.2
204	-0.494330	323.161858	0.004553	8.9
205	0.000000	322.527792	0.000000	8.5
206	-0.106945	321.897034	0.003719	9.0
207	-0.000000	321.269554	0.000000	9.1
208	-0.001169	320.645325	0.000532	8.8
209	-0.328602	320.024320	0.003779	8.8
210	-0.218514	319.406512	0.003646	11.8
211	-1.247499	318.791875	0.013393	8.7
212	-0.080434	318.180381	0.002299	9.1
213	-0.000000	317.572005	0.000000	10.2
214	-0.820061	316.966721	0.005927	10.3
215	0.000000	316.364504	0.000000	8.6
216	-0.000000	315.765329	0.000000	7.4
217	-0.000000	315.169170	0.000000	10.0
218	-0.864607	314.576003	0.007445	8.6
219	-1.159587	313.985804	0.007346	8.7
220	-1.001190	313.398548	0.009403	9.3
221	-0.000000	312.814213	0.000000	8.6
222	-0.111894	312.232773	0.003002	8.5
223	-0.405941	311.654207	0.006593	16.9
224	-0.969946	311.078491	0.009532	8.1
225	-0.000000	310.505602	0.000000	15.5
226	-0.000000	309.935518	0.000000	9.4
227	-0.298037	309.368217	0.006785	7.3
228	-1.215251	308.803676	0.006503	8.8
229	-0.000000	308.241874	0.000000	9.5
230	-0.842649	307.682789	0.017744	8.8
231	-0.000000	307.126400	0.000000	9.4
232	-0.000000	306.572687	0.000000	8.2
233	-0.039333	306.021627	0.001100	9.3
234	-0.600075	305.473201	0.006685	10.0
235	0.000000	304.927388	0.000000	9.1
236	-0.606733	304.384168	0.007641	8.9
237	-0.079126	303.843521	0.002435	8.0
238	-1.319160	303.305427	0.009988	8.5
239	-0.368512	302.769867	0.003769	9.4
240	-0.934668	302.236821	0.010508	10.2
241	-0.000000	301.706270	0.000000	9.9
242	-0.356759	301.178196	0.003398	9.6
243	-0.148990	300.652580	0.002035	8.4
244	-1.264650	300.129402	0.010849	13.2
245	-1.260068	299.608645	0.007561	10.1
246	0.000000	299.090291	0.000000	9.9
247	-0.933242	298.574321	0.009014	10.2
248	-0.000000	298.060718	0.000000	8.2
249	-1.385844	297.549465	0.015322	11.0
250	-1.061668	297.040543	0.009578	10.7
251	-0.118992	296.533936	0.001864	8.2
252	-0.000000	296.029626	0.000000	9.7
253	-0.466814	295.527597	0.005022	8.4
254	-1.215499	295.027832	0.008083	9.3
255	-0.000000	294.530315	0.000000	11.4
256	-0.002993	294.035028	0.000699	9.1
257	-0.432063	293.541956	0.004279	8.7
258	-0.000000	293.051083	0.000000	9.5
259	-1.012814	292.562393	0.013735	12.5
260	0.000000	292.075870	0.000000	9.8
261	-0.807251	291.591498	0.012133	13.2
262	-0.000000	291.109263	0.000000	8.6
263	-0.330501	290.629149	0.004709	9.7
264	-0.444952	290.151140	0.004506	13.1
265	-1.201723	289.675222	0.013161	8.7
266	-0.000000	289.201380	0.000000	7.5
267	-0.000000	288.729600	0.000000	10.7
268	-0.000000	288.259866	0.000000	8.7
269	-1.142249	287.792165	0.009954	8.6
270	-0.000000	287.326481	0.000000	8.3
271	-0.087111	286.862802	0.003914	13.4
272	-0.609424	286.401113	0.004278	9.2
273	-0.614794	285.941400	0.006712	10.5
274	-0.000000	285.483649	0.000000	8.1
275	-0.000000	285.027847	0.000000	9.5
276	-0.351597	284.573981	0.004260	14.3
277	-0.053596	284.122037	0.001124	7.3
278	-0.722677	283.672002	0.006998	8.7
279	-0.000000	283.223863	0.000000	8.5
280	-1.287789	282.777607	0.009612	8.6
281	-0.000000	282.333221	0.000000	17.2
282	-0.671339	281.890692	0.005765	10.3
283	-0.104301	281.450008	0.001134	13.9
284	-1.303611	281.011157	0.016176	9.6
285	-0.575586	280.574125	0.006023	8.9
286	-0.012276	280.138901	0.001246	10.7
287	-1.250389	279.705473	0.009526	8.5
288	-0.000000	279.273829	0.000000	9.0
289	0.000000	278.843956	0.000000	8.5
290	-0.656533	278.415844	0.007272	9.1
291	-0.701075	277.989479	0.005825	8.8
292	0.000000	277.564851	0.000000	9.4
293	-0.000000	277.141949	0.000000	10.5
294	-0.373203	276.720761	0.004433	8.0
295	-0.306262	276.301275	0.002912	9.1
296	-1.144174	275.883480	0.007450	8.8
297	-0.743790	275.467366	0.004433	9.4
298	-0.021502	275.052922	0.000243	9.2
299	-0.000000	274.640136	0.000000	15.5
300	-0.935768	274.228998	0.009588	8.7
301	-0.083734	273.819497	0.001867	8.3
302	0.000000	273.411623	0.000000	8.3
